rate,Submissions,cost per response
10,18,0.423333333
6,18,0.413333333
6,45,0.266666667
6,18,0.13
2,90,0.253333333
2,261,0.286666667
6,18,0.326666667
6,9,0.133333333
6,27,0.143333333
6,9,0.18
6,837,0.34
6,108,0.17
6,72,0.173333333
6,36,0.153333333
10,9,0.063333333
6,9,0.036666667
10,9,0.21
2,9,0.253333333
2,9,0.39
10,9,0.093333333
10,9,0.14
10,36,0.153333333
12,45,0.17
12,9,0.18
12,36,0.173333333
12,63,0.18
10,18,0.186666667
6,9,0.27
6,9,0.253333333
2,45,0.286666667
6,729,0.443333333
6,18,0.33
2,126,0.346666667
6,9,0.38
6,9,0.056666667
6,9,0.213333333
2,9,0.143333333
6,9,0.05
6,9,0.173333333
12,9,0.393333333
6,36,0.21
6,9,0.173333333
2,9,0.05
2,9,0.06
10,18,0.416666667
12,9,0.183333333
12,9,0.393333333
10,9,0.206666667
10,9,0.36
10,9,0.316666667
10,9,0.146666667
10,9,0.303333333
10,9,0.773333333
6,9,0.39
10,9,0.046666667
10,9,0.37
2,9,0.233333333
2,9,0.19
10,9,0.15
2,9,0.31
6,18,0.09
6,9,0.063333333
6,27,0.326666667
14,126,0.226666667
14,99,0.233333333
14,162,0.38
6,54,0.21
6,18,0.316666667
6,9,0.106666667
6,18,0.3
6,9,0.443333333
2,27,0.093333333
14,27,0.243333333
14,27,0.373333333
14,153,0.34
14,234,0.486666667
12,36,0.28
12,45,0.32
8,54,0.216666667
12,9,0.176666667
6,27,0.466666667
14,9,0.056666667
14,63,0.17
12,36,0.373333333
6,36,0.276666667
6,9,0.05
6,9,0.026666667
6,9,0.086666667
6,9,0.196666667
2,9,0.386666667
6,9,0.093333333
2,9,0.086666667
6,9,0.286666667
2,9,0.16
2,18,0.153333333
2,9,0.32
6,36,0.21
6,9,0.446666667
6,9,0.276666667
6,36,0.4
14,18,0.226666667
14,9,0.133333333
16,72,0.146666667
14,234,0.326666667
12,36,0.233333333
14,18,0.163333333
14,207,0.306666667
6,9,0.313333333
6,18,0.26
6,9,0.3
6,9,0.38
6,27,0.41
20,9,0.01
20,36,0.226666667
20,27,0.49
16,117,0.086666667
10,9,0.333333333
20,36,0.25
18,81,0.12
6,1305,0.16
6,315,0.19
6,27,0.09
6,369,0.176666667
6,1422,0.186666667
10,63,0.256666667
2,9,0.45
2,9,0.423333333
2,45,0.253333333
2,9,0.576666667
2,9,0.433333333
6,684,0.15
6,9,0.096666667
2,27,0.46
10,18,0.19
10,9,0.153333333
10,81,0.27
10,9,0.29
10,36,0.296666667
10,27,0.196666667
10,9,0.193333333
12,9,0.136666667
2,9,0.076666667
10,27,0.323333333
6,18,0.176666667
2,18,0.4
6,279,0.24
2,162,0.256666667
6,99,0.17
6,18,0.213333333
2,18,0.18
2,162,0.256666667
2,225,0.28
2,36,0.23
6,18,0.333333333
6,54,0.2
6,342,0.246666667
6,9,0.093333333
6,9,0.106666667
2,36,0.326666667
6,144,0.273333333
6,36,0.1
6,9,0.163333333
6,36,0.13
2,36,0.25
2,45,0.323333333
2,27,0.16
6,54,0.203333333
2,27,0.28
6,54,0.313333333
6,9,0.316666667
2,9,0.32
6,9,0.296666667
10,18,0.33
2,9,0.22
10,9,0.223333333
6,9,0.18
6,9,0.2
6,9,0.133333333
6,9,0.213333333
6,9,0.206666667
10,72,0.32
2,9,0.25
6,18,0.223333333
10,9,0.223333333
10,36,0.203333333
10,18,0.21
6,27,0.3
10,9,0.53
6,90,0.3
6,54,0.483333333
10,9,0.35
10,27,0.243333333
10,27,0.296666667
10,9,0.15
10,36,0.463333333
6,9,0.163333333
6,9,0.186666667
10,9,0.3
10,27,0.343333333
6,18,0.43
2,18,0.163333333
6,9,0.166666667
10,18,0.296666667
10,18,0.246666667
10,36,0.31
6,18,0.133333333
10,18,0.273333333
10,36,0.333333333
10,18,0.273333333
10,9,0.363333333
6,9,0.233333333
2,9,0.166666667
2,18,0.096666667
2,9,0.216666667
2,18,0.266666667
6,9,0.463333333
16,63,0.356666667
18,72,0.41
6,9,0.513333333
6,9,0.403333333
6,9,0.143333333
6,18,0.293333333
6,18,0.436666667
6,18,0.283333333
6,27,0.193333333
6,9,0.133333333
6,27,0.576666667
6,9,0.23
6,9,0.356666667
6,45,0.266666667
6,9,0.3
6,9,0.273333333
6,9,0.24
6,9,0.316666667
6,9,0.173333333
6,9,0.18
6,9,0.226666667
6,27,0.473333333
6,18,0.28
6,9,0.186666667
6,9,0.39
6,9,0.21
6,45,0.253333333
6,9,0.233333333
6,18,0.346666667
6,9,0.313333333
6,27,0.23
6,18,0.446666667
6,135,0.31
10,54,0.306666667
10,144,0.283333333
6,18,0.28
6,18,0.333333333
6,9,0.333333333
6,18,0.33
10,36,0.246666667
10,306,0.283333333
12,9,0.153333333
12,9,0.343333333
12,9,0.32
12,9,0.166666667
12,9,0.283333333
12,9,0.223333333
12,9,0.376666667
6,9,0.263333333
12,9,0.13
6,45,2.156666667
6,54,2.083333333
6,27,1.913333333
12,9,0.086666667
14,18,0.196666667
6,9,0.373333333
6,9,0.166666667
6,9,0.156666667
6,9,0.25
6,9,0.193333333
6,18,0.223333333
10,9,0.326666667
6,18,0.323333333
10,9,0.463333333
6,9,0.29
10,9,0.273333333
6,9,0.103333333
6,9,0.18
6,18,0.203333333
6,27,0.15
6,9,0.196666667
6,9,0.24
6,9,0.366666667
6,18,0.24
6,9,0.313333333
2,9,0.18
6,18,0.283333333
10,9,0.253333333
10,9,0.063333333
6,9,0.223333333
6,9,0.066666667
6,9,0.133333333
6,9,0.42
6,9,0.333333333
6,27,0.386666667
6,18,0.573333333
6,9,0.426666667
2,18,0.346666667
2,9,0.296666667
2,9,0.163333333
2,9,0.316666667
2,9,0.106666667
2,9,0.27
2,9,0.053333333
2,9,0.113333333
2,18,0.466666667
2,18,0.12
2,9,0.076666667
2,9,0.436666667
2,9,0.28
2,18,0.266666667
2,9,0.386666667
2,9,0.206666667
2,9,0.27
2,9,0.326666667
6,9,0.416666667
6,9,0.283333333
10,9,0.206666667
10,9,0.086666667
16,9,0.053333333
6,27,0.203333333
6,18,0.293333333
16,9,0.326666667
12,9,0.106666667
6,9,0.156666667
6,9,0.123333333
16,9,0.08
10,9,0.166666667
10,9,0.373333333
10,9,0.13
10,9,0.303333333
10,36,0.213333333
10,36,0.236666667
10,27,0.22
12,63,0.163333333
10,18,0.283333333
12,9,0.373333333
12,9,0.333333333
12,45,0.22
12,72,0.4
10,117,0.273333333
12,9,0.473333333
12,81,0.256666667
12,45,0.363333333
12,9,0.146666667
16,81,0.29
10,36,0.376666667
12,18,0.276666667
12,36,0.3
12,27,0.27
12,27,0.14
10,99,0.296666667
12,63,0.253333333
12,72,0.29
12,81,0.19
12,9,0.09
12,9,0.253333333
12,18,0.3
12,9,0.733333333
10,9,0.173333333
12,36,0.243333333
10,18,0.166666667
12,36,0.303333333
12,54,0.28
10,72,0.25
12,9,0.303333333
12,9,0.33
12,9,0.38
16,63,0.213333333
10,90,0.316666667
12,126,0.35
12,27,0.253333333
10,45,0.193333333
12,18,0.163333333
12,18,0.343333333
12,36,0.183333333
10,9,0.233333333
12,27,0.16
12,45,0.22
12,81,0.203333333
6,9,0.44
6,18,0.646666667
6,9,0.32
6,9,0.516666667
6,36,0.366666667
6,9,0.373333333
6,9,0.27
6,9,0.236666667
6,9,0.12
6,9,0.35
6,18,0.106666667
6,18,0.426666667
6,18,0.32
6,9,0.356666667
6,9,0.396666667
6,27,0.366666667
2,9,0.743333333
2,9,0.416666667
6,18,0.236666667
6,9,0.116666667
10,18,1.946666667
10,18,0.986666667
10,9,0.996666667
12,36,1.28
12,9,0.733333333
10,9,0.97
12,9,0.99
6,9,1.116666667
2,9,1.566666667
8,63,0.316666667
6,9,0.906666667
10,9,0.076666667
10,9,0.17
10,45,0.086666667
10,171,0.133333333
12,9,0.09
10,63,0.1
10,18,0.063333333
6,18,0.063333333
6,54,0.086666667
6,54,0.09
6,36,0.1
6,45,0.086666667
6,54,0.083333333
6,18,0.15
6,153,0.09
10,18,0.21
10,99,0.126666667
6,90,0.093333333
10,9,0.07
10,18,0.1
6,36,0.106666667
6,72,0.083333333
6,9,0.03
6,18,0.093333333
16,9,0.146666667
16,9,0.253333333
10,9,0.106666667
6,72,0.103333333
6,27,0.073333333
6,9,0.063333333
6,36,0.07
6,18,0.053333333
6,9,0.07
6,144,0.1
6,81,0.083333333
10,9,0.126666667
12,9,0.163333333
12,9,0.096666667
12,9,0.113333333
6,63,0.106666667
6,18,0.066666667
6,144,0.116666667
10,18,0.136666667
10,9,0.213333333
10,18,0.233333333
10,9,0.096666667
10,9,0.24
10,9,0.143333333
10,9,0.24
10,9,0.173333333
10,54,0.27
10,9,0.133333333
10,18,0.203333333
10,9,0.13
10,9,0.173333333
12,9,0.166666667
10,18,0.12
6,9,0.203333333
6,27,0.2
6,9,0.21
6,18,0.2
6,9,0.13
6,9,0.256666667
6,9,0.16
6,18,0.29
6,9,0.263333333
6,9,0.163333333
6,9,0.15
6,27,0.376666667
6,9,0.163333333
6,18,0.316666667
2,18,0.413333333
2,9,0.56
2,9,0.213333333
6,9,0.35
10,9,0.116666667
10,9,0.226666667
10,81,0.376666667
12,99,0.8
12,180,1.09
12,81,0.453333333
12,27,0.723333333
12,63,0.8
12,126,0.68
12,198,1.02
12,45,0.34
12,36,0.14
10,18,0.296666667
12,72,0.713333333
12,45,0.68
12,135,0.853333333
12,279,0.916666667
12,135,0.84
12,108,0.596666667
12,117,0.816666667
12,9,0.16
10,18,0.253333333
12,27,0.33
12,117,0.96
12,126,0.723333333
12,189,0.623333333
12,90,1.106666667
12,252,0.99
12,45,0.403333333
12,9,0.306666667
12,117,0.88
12,63,0.773333333
12,72,0.896666667
12,270,0.873333333
12,153,0.94
12,198,0.813333333
12,135,0.566666667
12,45,0.43
12,27,0.383333333
12,27,0.18
12,45,0.38
10,9,0.326666667
12,18,0.176666667
12,99,0.723333333
12,126,0.67
12,72,0.703333333
12,108,0.896666667
12,144,0.856666667
12,216,0.753333333
12,27,0.303333333
12,189,0.56
12,108,0.64
12,189,0.95
12,27,0.22
12,396,0.86
12,45,0.316666667
12,18,0.2
12,9,0.043333333
10,18,0.203333333
10,45,0.21
12,36,0.303333333
12,18,0.39
12,54,0.563333333
12,153,0.86
12,27,0.306666667
12,9,0.35
12,9,0.34
6,9,0.196666667
6,9,0.173333333
10,27,0.836666667
10,18,0.98
6,27,0.67
10,9,0.31
6,9,0.216666667
12,9,0.393333333
6,9,0.703333333
10,9,0.993333333
12,9,0.236666667
6,9,0.373333333
10,45,0.85
6,9,0.416666667
6,9,0.376666667
2,9,0.253333333
2,18,0.463333333
2,9,0.45
14,9,0.193333333
14,18,0.066666667
10,9,0.163333333
10,18,0.36
4,9,0.113333333
6,9,0.123333333
6,9,0.366666667
8,9,0.046666667
10,9,0.19
10,18,0.166666667
10,9,0.246666667
10,9,0.163333333
10,9,0.476666667
10,9,0.166666667
12,18,0.15
12,9,0.17
10,18,0.336666667
12,18,0.16
10,9,0.096666667
10,18,0.086666667
10,9,0.183333333
10,18,0.226666667
10,9,0.103333333
12,9,0.14
10,9,0.09
12,18,0.076666667
10,18,0.18
10,9,0.2
14,225,0.41
16,1512,0.946666667
14,486,0.633333333
14,1602,0.88
14,900,0.906666667
14,1341,0.823333333
16,216,0.543333333
14,153,0.316666667
16,279,0.55
14,1917,0.613333333
14,855,0.87
16,144,0.743333333
14,1134,0.866666667
10,9,1.12
14,1062,0.833333333
16,108,0.366666667
14,99,0.386666667
16,90,0.406666667
10,9,0.906666667
16,108,0.75
6,9,0.9
14,45,0.22
16,504,0.75
10,9,0.043333333
10,9,0.14
10,9,0.136666667
10,9,0.13
10,9,0.12
10,9,0.206666667
12,9,0.37
12,27,0.116666667
16,9,0.116666667
12,9,0.166666667
12,9,0.266666667
12,9,0.066666667
14,9,0.076666667
14,18,0.173333333
14,9,0.04
14,18,0.126666667
14,9,0.016666667
14,9,0.053333333
14,9,0.083333333
6,9,0.15
16,27,0.35
10,9,0.133333333
16,27,0.626666667
16,36,0.566666667
16,9,0.11
12,9,0.03
16,18,0.136666667
12,9,0.086666667
16,45,0.676666667
16,9,0.713333333
16,9,0.306666667
16,9,0.466666667
10,9,0.343333333
4,9,0.076666667
6,9,0.36
8,9,0.38
10,9,0.04
12,9,0.206666667
12,9,0.04
12,36,0.19
12,9,0.063333333
12,18,0.083333333
12,9,0.043333333
12,9,0.13
12,9,0.07
12,9,0.236666667
12,27,0.1
12,18,0.076666667
12,9,0.246666667
12,9,0.14
12,27,0.14
12,9,0.153333333
12,9,0.076666667
16,9,0.033333333
12,9,0.093333333
12,9,0.076666667
12,27,0.1
12,27,0.066666667
12,54,0.123333333
12,18,0.073333333
12,18,0.07
16,9,0.08
12,9,0.15
12,9,0.123333333
12,9,0.2
12,9,0.17
12,9,0.08
10,27,0.243333333
6,9,0.563333333
10,54,0.376666667
10,18,0.253333333
14,90,0.283333333
10,18,0.166666667
6,54,0.196666667
6,45,0.13
10,54,0.163333333
10,9,0.233333333
6,9,0.16
12,18,0.19
10,18,0.166666667
10,27,0.296666667
12,27,0.296666667
10,9,0.066666667
2,9,0.12
12,9,0.216666667
6,306,0.27
6,9,0.146666667
2,180,0.243333333
6,522,0.27
6,27,0.18
10,9,0.216666667
6,9,0.263333333
6,9,0.403333333
6,18,0.213333333
6,9,0.323333333
6,9,0.426666667
6,9,0.39
6,9,0.26
6,9,0.173333333
6,9,0.47
6,9,0.436666667
6,9,0.223333333
6,9,0.436666667
6,9,0.41
6,18,0.333333333
6,18,0.326666667
2,9,0.333333333
2,9,0.296666667
6,117,0.33
6,81,0.333333333
6,9,0.32
6,9,0.333333333
6,9,0.333333333
6,18,0.333333333
2,9,0.126666667
20,342,0.15
20,387,0.203333333
20,333,0.156666667
20,423,0.126666667
20,423,0.133333333
20,126,0.216666667
6,9,0.29
6,9,0.303333333
6,9,0.303333333
6,9,0.14
6,9,0.196666667
6,18,0.2
6,9,0.313333333
10,9,0.213333333
6,27,0.15
6,27,0.193333333
6,27,0.15
10,9,0.206666667
10,9,0.54
10,27,0.326666667
6,54,0.42
2,9,0.063333333
10,45,0.303333333
10,36,0.31
10,27,0.316666667
10,45,0.266666667
10,36,0.363333333
6,18,0.29
10,9,0.193333333
6,63,0.293333333
10,36,0.386666667
10,27,0.136666667
6,36,0.403333333
6,18,0.276666667
6,9,0.23
6,27,0.28
2,18,0.253333333
10,9,0.216666667
10,36,0.306666667
10,27,0.253333333
6,54,0.356666667
6,81,0.313333333
10,18,0.103333333
6,9,0.206666667
10,9,0.176666667
10,18,0.393333333
10,9,0.313333333
10,27,0.223333333
10,9,0.303333333
10,9,0.226666667
6,9,0.116666667
6,18,0.33
10,9,0.1
10,9,0.173333333
10,9,0.13
10,9,0.333333333
6,9,0.306666667
10,9,0.166666667
10,18,0.203333333
10,9,0.403333333
10,9,0.09
10,9,0.323333333
6,9,0.14
6,36,0.28
6,18,0.133333333
6,45,0.34
6,9,0.273333333
6,9,0.186666667
6,27,0.38
6,9,0.183333333
6,9,0.156666667
6,9,0.283333333
6,18,0.23
6,9,0.403333333
6,9,0.14
6,9,0.146666667
6,9,0.41
6,9,0.2
6,9,0.49
6,27,0.336666667
6,9,0.116666667
6,18,0.323333333
6,63,0.286666667
6,9,0.176666667
6,27,0.093333333
6,9,0.18
6,9,0.356666667
6,9,0.033333333
6,9,0.183333333
6,18,0.153333333
6,9,0.506666667
6,18,0.446666667
6,18,0.456666667
6,54,0.426666667
6,9,0.246666667
6,27,0.286666667
6,18,0.25
6,18,0.233333333
6,9,0.09
6,9,0.18
6,18,0.133333333
6,9,0.463333333
6,9,0.213333333
2,9,0.256666667
2,18,0.553333333
6,9,0.316666667
6,9,0.843333333
6,9,0.34
2,27,0.593333333
2,9,0.066666667
2,9,0.343333333
6,18,0.523333333
6,9,0.21
2,18,0.113333333
6,9,0.403333333
2,9,0.623333333
2,9,0.426666667
6,9,0.45
2,27,0.203333333
10,9,0.363333333
12,9,0.573333333
12,9,0.113333333
12,18,0.386666667
12,9,0.26
12,9,0.316666667
12,9,0.59
10,9,0.3
12,27,0.19
12,9,0.1
10,9,0.07
10,9,0.336666667
12,27,0.296666667
12,18,0.256666667
12,18,0.376666667
12,9,0.12
12,9,0.256666667
12,9,0.323333333
12,18,0.213333333
12,9,0.09
12,18,0.546666667
10,9,0.213333333
12,9,0.06
10,9,0.25
6,18,0.263333333
6,27,0.416666667
6,9,0.426666667
6,27,0.31
6,9,0.3
6,9,0.57
6,9,0.53
6,9,0.653333333
6,9,0.333333333
6,27,0.503333333
6,9,0.366666667
6,9,0.386666667
6,18,0.28
6,18,0.316666667
6,9,0.27
6,18,0.336666667
6,9,0.06
6,9,0.21
6,18,0.276666667
6,9,0.326666667
6,18,0.536666667
6,9,0.366666667
6,9,0.23
6,18,0.376666667
10,9,0.576666667
6,45,1.803333333
6,54,1.88
12,9,0.146666667
6,9,0.25
6,9,0.16
6,9,0.256666667
6,18,0.156666667
6,9,0.57
6,9,0.206666667
6,9,0.213333333
10,9,0.326666667
6,18,0.316666667
6,9,0.083333333
6,9,0.2
2,9,0.353333333
2,18,0.466666667
6,18,0.36
6,9,0.303333333
6,9,0.42
2,9,0.183333333
6,45,0.28
6,9,0.36
2,9,0.213333333
6,9,0.45
6,27,0.296666667
6,27,0.453333333
10,9,0.356666667
6,45,0.266666667
2,9,0.23
2,18,0.52
2,18,0.343333333
2,45,0.456666667
12,9,0.223333333
10,9,0.266666667
10,18,0.24
10,9,0.42
10,9,0.47
10,18,0.063333333
10,9,0.38
10,9,0.193333333
10,9,0.496666667
10,9,0.193333333
10,9,0.29
10,18,0.266666667
10,9,0.166666667
10,9,0.263333333
6,18,0.393333333
6,9,0.37
6,9,0.316666667
6,9,0.353333333
6,9,0.436666667
6,9,0.36
6,9,0.49
6,36,0.49
6,18,0.466666667
6,18,0.38
6,9,0.463333333
10,9,0.196666667
10,18,0.546666667
10,9,0.463333333
2,18,0.106666667
2,9,0.283333333
2,18,0.17
2,9,0.24
2,9,0.346666667
2,9,0.09
2,27,0.333333333
2,9,0.12
2,9,0.083333333
2,9,1.263333333
6,9,0.376666667
12,9,0.213333333
12,9,0.106666667
10,9,0.113333333
6,9,0.136666667
12,9,0.17
16,18,0.223333333
10,9,0.093333333
6,9,0.38
6,9,0.19
6,9,0.27
12,9,0.166666667
18,9,0.003333333
6,9,0.046666667
10,18,0.143333333
10,9,0.14
12,9,0.39
12,9,0.096666667
12,9,0.093333333
12,18,0.53
10,9,0.14
12,9,0.106666667
12,18,0.27
10,18,0.11
6,9,0.65
6,9,0.19
6,9,0.28
6,36,0.266666667
6,9,0.136666667
6,9,0.093333333
6,9,0.346666667
6,18,0.22
6,9,0.316666667
6,9,0.136666667
6,18,0.256666667
6,18,0.5
6,9,0.143333333
6,9,0.12
6,9,0.486666667
6,9,0.47
6,9,0.356666667
6,9,0.19
6,9,0.296666667
6,18,0.146666667
6,9,0.183333333
6,9,0.09
6,9,0.07
20,18,0.07
16,9,0.51
16,18,0.833333333
20,9,0.133333333
18,18,0.46
16,18,0.38
16,18,0.14
16,18,0.14
20,18,0.446666667
16,9,0.05
16,9,0.806666667
6,9,0.253333333
6,9,0.19
6,9,0.253333333
6,9,0.186666667
8,9,3
4,18,1.186666667
8,9,0.323333333
8,9,1.613333333
6,9,0.876666667
6,63,2.71
6,9,1.866666667
6,18,0.536666667
6,18,2.026666667
6,90,2.903333333
6,9,2.08
6,9,0.693333333
6,9,0.8
10,9,0.083333333
12,36,0.14
6,108,0.116666667
6,27,0.066666667
6,63,0.113333333
10,18,0.096666667
10,9,0.17
12,9,0.193333333
12,9,0.153333333
6,9,0.053333333
10,9,0.056666667
6,18,0.123333333
6,27,0.15
10,27,0.09
6,9,0.173333333
6,9,0.073333333
10,9,0.106666667
6,9,0.24
10,9,0.183333333
6,18,0.083333333
10,27,0.213333333
10,27,0.183333333
10,18,0.103333333
2,9,0.083333333
10,36,0.053333333
10,54,0.09
6,45,0.086666667
6,27,0.063333333
6,234,0.103333333
16,9,0.116666667
6,9,1.136666667
6,9,0.633333333
6,9,0.96
12,72,0.356666667
12,72,0.253333333
12,9,0.286666667
12,99,0.27
10,36,0.413333333
10,63,0.396666667
10,63,0.31
12,45,0.306666667
10,36,0.203333333
12,36,0.31
12,45,0.323333333
12,9,0.29
12,9,0.223333333
12,9,0.303333333
12,45,0.283333333
12,18,0.32
12,27,0.36
12,27,0.093333333
12,45,0.226666667
10,9,0.3
10,27,0.183333333
12,36,0.366666667
12,72,0.32
12,9,0.373333333
12,9,0.396666667
12,9,0.296666667
12,9,0.156666667
12,45,0.303333333
10,45,0.31
12,27,0.293333333
12,9,0.356666667
12,9,0.25
12,9,0.306666667
12,9,0.186666667
10,54,0.18
10,63,0.326666667
12,9,0.216666667
12,45,0.236666667
12,18,0.316666667
12,9,0.22
12,9,0.433333333
10,54,0.313333333
12,45,0.24
12,18,0.236666667
10,9,0.16
10,9,0.136666667
10,27,0.206666667
10,9,0.216666667
10,9,0.253333333
10,9,0.133333333
10,9,0.16
10,9,0.1
10,9,0.153333333
10,18,0.16
6,9,0.203333333
6,9,0.286666667
6,9,0.486666667
6,9,0.293333333
2,18,0.476666667
2,9,0.263333333
2,9,0.54
6,9,0.323333333
6,9,0.806666667
6,9,0.356666667
2,9,0.393333333
6,9,0.43
6,9,0.153333333
2,9,0.4
2,9,0.256666667
6,9,0.323333333
6,9,0.223333333
12,18,0.21
6,9,0.366666667
6,9,0.34
12,9,0.41
12,9,0.276666667
6,27,0.216666667
12,9,0.63
12,81,0.2
10,9,0.276666667
12,18,0.363333333
10,81,0.6
12,144,0.72
12,27,0.653333333
12,90,0.61
12,99,0.5
12,99,0.793333333
12,207,0.986666667
12,18,0.076666667
12,54,0.55
12,126,0.7
12,234,0.973333333
12,90,0.823333333
12,144,0.693333333
12,297,0.86
12,18,0.183333333
10,27,0.34
12,108,0.926666667
12,117,0.79
12,198,0.676666667
10,36,0.17
12,99,0.716666667
12,117,0.806666667
12,171,0.736666667
12,45,0.486666667
10,45,0.406666667
12,18,0.253333333
12,18,0.19
16,9,0.05
12,9,0.29
12,9,0.413333333
12,207,0.933333333
12,81,0.276666667
12,36,0.886666667
12,27,1.076666667
12,9,0.963333333
12,9,1.05
12,162,0.766666667
12,180,0.916666667
12,153,1.013333333
12,144,0.813333333
12,18,0.1
12,9,0.31
12,27,0.183333333
12,72,0.893333333
12,216,0.76
12,108,0.803333333
12,108,0.8
12,99,0.27
12,63,0.293333333
12,45,0.27
12,9,0.173333333
10,9,0.476666667
10,9,0.123333333
10,9,0.343333333
12,9,0.326666667
10,18,0.143333333
10,9,0.126666667
10,9,0.186666667
12,9,0.153333333
10,9,0.64
10,18,0.153333333
12,27,0.34
10,9,0.01
10,9,0.146666667
12,9,0.04
12,9,0.256666667
10,18,0.623333333
10,18,0.446666667
10,18,0.176666667
10,9,0.2
6,9,0.316666667
6,9,0.153333333
16,27,0.076666667
16,9,0.066666667
6,9,0.103333333
6,9,0.2
14,216,0.673333333
16,18,0.09
16,171,0.343333333
14,126,0.246666667
14,2196,0.66
14,1062,0.643333333
14,1197,0.816666667
14,1620,0.6
14,90,0.26
10,9,0.6
6,9,0.126666667
2,9,0.076666667
2,9,0.06
10,9,0.293333333
2,9,0.186666667
14,1521,1.093333333
6,54,1.026666667
14,504,0.626666667
16,432,0.603333333
10,9,0.893333333
14,117,0.873333333
10,9,0.256666667
12,9,0.146666667
12,9,0.126666667
12,9,0.046666667
12,18,0.146666667
10,9,0.153333333
10,9,0.146666667
12,27,0.163333333
12,9,0.15
10,9,0.176666667
10,18,0.143333333
10,45,0.09
10,54,0.05
6,9,0.116666667
10,9,0.063333333
10,18,0.093333333
10,54,0.046666667
6,9,0.146666667
6,9,0.13
12,9,0.14
12,36,0.11
10,9,0.143333333
10,9,0.07
20,9,0.04
12,18,0.053333333
10,9,0.14
12,9,0.11
12,9,0.166666667
12,9,0.09
12,9,0.09
12,18,0.076666667
10,9,0.063333333
10,9,0.05
10,9,0.063333333
10,18,0.1
12,18,0.083333333
10,18,0.116666667
10,9,0.126666667
12,18,0.11
10,9,0.12
12,9,0.13
12,9,0.1
10,9,0.073333333
10,9,0.086666667
10,27,0.17
12,18,0.42
12,9,0.183333333
12,27,0.413333333
10,18,0.413333333
12,27,0.32
12,9,0.22
10,18,0.28
10,63,0.243333333
12,9,0.28
12,9,0.06
12,27,0.326666667
12,27,0.213333333
10,9,0.53
10,9,0.213333333
12,27,0.31
12,27,0.313333333
6,9,0.34
12,9,0.176666667
10,9,0.326666667
12,9,0.316666667
12,9,0.093333333
12,9,0.18
16,36,0.103333333
16,27,0.133333333
16,18,0.106666667
12,9,0.25
16,9,0.28
12,18,0.076666667
12,36,0.103333333
16,18,0.093333333
16,9,0.073333333
16,9,0.163333333
12,9,0.083333333
16,9,0.406666667
16,63,0.07
12,9,0.216666667
12,9,0.123333333
12,9,0.14
16,9,0.13
10,9,0.133333333
12,9,0.246666667
